,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
21654,534,30,0,0.0,365,0,0,1,0,0,1,0,0
21655,99,1,2,0.12,62,0,0,1,0,0,0,1,0
21656,748,30,0,0.0,365,0,0,1,0,0,1,0,0
21657,748,30,1,0.13,364,0,0,1,0,0,1,0,0
21658,45,2,90,3.24,243,0,1,0,0,0,0,1,0
21659,65,2,11,0.4,0,0,1,0,0,0,0,1,0
21660,190,4,65,2.41,136,0,0,1,0,0,1,0,0
21661,80,1,163,5.87,213,0,0,0,1,0,1,0,0
21662,160,5,6,0.22,179,0,0,1,0,0,1,0,0
21663,125,5,0,0.0,0,0,0,0,1,0,1,0,0
21664,748,30,0,0.0,364,0,0,1,0,0,1,0,0
21665,99,180,4,0.15,365,0,1,0,0,0,1,0,0
21666,75,3,74,2.74,195,0,1,0,0,0,1,0,0
21667,189,1,4,0.15,349,0,0,1,0,0,0,1,0
21668,245,30,1,0.36,349,0,0,1,0,0,1,0,0
21669,449,2,67,2.54,361,0,1,0,0,0,1,0,0
21670,202,30,3,0.13,365,0,0,1,0,0,1,0,0
21671,250,3,27,1.14,87,0,0,1,0,0,1,0,0
21672,85,5,0,0.0,0,0,0,1,0,0,0,1,0
21673,52,3,16,0.59,87,0,0,1,0,0,0,1,0
21674,120,2,19,0.75,346,1,0,0,0,0,1,0,0
21675,71,29,6,0.23,185,0,0,1,0,0,1,0,0
21676,90,4,58,2.08,45,0,0,1,0,0,0,1,0
21677,74,3,10,0.36,118,0,1,0,0,0,0,1,0
21678,75,4,9,0.76,0,0,0,1,0,0,1,0,0
21679,500,3,11,0.56,349,0,1,0,0,0,1,0,0
21680,70,1,0,0.0,322,0,1,0,0,0,0,1,0
21681,147,2,84,3.03,15,0,1,0,0,0,1,0,0
21682,50,2,3,0.11,0,0,1,0,0,0,0,1,0
21683,250,5,1,0.04,0,0,0,1,0,0,1,0,0
21684,80,5,0,0.0,1,0,1,0,0,0,0,1,0
21685,150,7,0,0.0,22,0,1,0,0,0,1,0,0
21686,40,5,3,0.22,0,0,0,1,0,0,0,1,0
21687,200,3,37,1.33,345,0,0,1,0,0,1,0,0
21688,80,4,102,3.66,154,0,1,0,0,0,0,1,0
21689,100,2,0,0.0,0,0,1,0,0,0,0,1,0
21690,65,1,3,0.11,0,0,0,1,0,0,0,0,1
21691,299,2,127,5.0,277,0,1,0,0,0,1,0,0
21692,70,1,27,0.97,357,0,1,0,0,0,0,1,0
21693,150,2,89,3.5,51,0,1,0,0,0,1,0,0
21694,135,3,19,0.72,0,0,0,1,0,0,1,0,0
21695,98,2,16,0.6,45,0,1,0,0,0,1,0,0
21696,51,2,89,3.22,320,0,0,0,1,0,0,1,0
21697,345,4,49,1.88,219,0,0,1,0,0,1,0,0
21698,198,7,37,1.4,202,0,1,0,0,0,1,0,0
21699,120,6,3,0.11,0,0,0,1,0,0,0,1,0
21700,39,2,26,1.23,0,0,1,0,0,0,0,1,0
21701,51,7,0,0.0,0,0,0,1,0,0,0,1,0
21702,87,2,36,1.33,0,0,0,0,1,0,1,0,0
21703,145,2,114,4.23,205,0,1,0,0,0,1,0,0
21704,80,1,7,0.26,361,0,0,0,0,1,0,1,0
21705,85,6,0,0.0,88,0,1,0,0,0,0,1,0
21706,90,2,2,0.12,0,0,1,0,0,0,0,1,0
21707,175,3,112,4.03,258,0,1,0,0,0,1,0,0
21708,125,7,28,1.11,357,0,1,0,0,0,1,0,0
21709,75,3,5,0.18,179,0,1,0,0,0,0,1,0
21710,140,2,43,1.58,0,0,0,1,0,0,1,0,0
21711,2000,5,1,1.0,0,0,1,0,0,0,0,1,0
21712,75,1,1,0.3,173,0,0,0,1,0,0,1,0
21713,150,30,5,0.22,332,0,0,1,0,0,1,0,0
21714,90,1,0,0.0,0,0,1,0,0,0,1,0,0
21715,61,1,166,5.95,79,0,1,0,0,0,0,1,0
21716,150,2,72,2.66,104,0,1,0,0,0,1,0,0
21717,69,14,7,0.44,75,0,1,0,0,0,0,1,0
21718,50,1,159,5.77,179,0,0,0,1,0,0,1,0
21719,199,30,16,0.63,65,0,1,0,0,0,0,1,0
21720,95,2,11,0.41,0,0,1,0,0,0,1,0,0
21721,70,2,8,0.29,0,0,1,0,0,0,0,1,0
21722,1050,3,69,2.48,255,0,0,1,0,0,1,0,0
21723,175,2,0,0.0,0,0,1,0,0,0,1,0,0
21724,200,3,52,2.35,165,0,0,1,0,0,1,0,0
21725,190,5,17,0.64,0,0,1,0,0,0,1,0,0
21726,65,7,1,0.04,0,0,0,1,0,0,0,1,0
21727,160,2,60,2.15,74,0,1,0,0,0,1,0,0
21728,235,4,60,2.22,133,0,0,1,0,0,1,0,0
21729,65,2,18,0.66,0,0,1,0,0,0,0,1,0
21730,200,2,0,0.0,89,0,0,1,0,0,1,0,0
21731,180,3,0,0.0,81,0,0,1,0,0,1,0,0
21732,55,5,20,0.73,211,0,0,0,1,0,0,1,0
21733,50,20,2,0.08,0,0,1,0,0,0,0,1,0
21734,100,6,1,0.04,0,0,0,1,0,0,1,0,0
21735,195,1,2,0.08,351,0,0,1,0,0,1,0,0
21736,100,3,74,3.18,246,0,1,0,0,0,1,0,0
21737,140,30,3,0.15,365,0,0,1,0,0,1,0,0
21738,130,7,2,0.07,0,0,1,0,0,0,1,0,0
21739,135,1,12,0.45,0,0,1,0,0,0,1,0,0
21740,175,2,27,0.97,29,0,0,1,0,0,1,0,0
21741,295,3,11,0.41,0,0,1,0,0,0,1,0,0
21742,67,2,18,0.67,363,0,0,0,1,0,0,1,0
21743,275,2,85,3.11,304,0,1,0,0,0,1,0,0
21744,230,8,4,0.22,87,0,0,1,0,0,0,1,0
21745,85,3,26,0.95,74,0,1,0,0,0,0,1,0
21746,79,3,32,1.2,110,0,0,0,1,0,1,0,0
21747,110,1,1,0.04,0,0,0,1,0,0,0,1,0
21748,59,1,58,2.09,359,0,0,0,1,0,0,1,0
21749,35,1,98,4.92,55,1,0,0,0,0,0,1,0
21750,115,4,30,1.1,88,0,0,0,1,0,1,0,0
21751,250,5,15,0.54,282,0,0,1,0,0,1,0,0
21752,100,2,106,3.82,198,0,1,0,0,0,0,1,0
21753,120,1,104,3.75,4,0,0,1,0,0,0,1,0
21754,90,3,47,1.7,336,0,1,0,0,0,1,0,0
21755,150,30,2,0.16,352,0,0,1,0,0,1,0,0
21756,244,2,23,0.84,147,0,0,1,0,0,1,0,0
21757,350,5,2,0.07,0,0,0,1,0,0,1,0,0
21758,135,28,13,0.47,342,0,1,0,0,0,1,0,0
21759,175,1,8,0.31,0,0,1,0,0,0,1,0,0
21760,155,30,7,0.3,269,0,0,1,0,0,1,0,0
21761,487,30,0,0.0,308,0,0,1,0,0,1,0,0
21762,110,2,11,0.42,0,0,1,0,0,0,1,0,0
21763,300,30,0,0.0,365,0,0,1,0,0,1,0,0
21764,40,2,2,0.07,0,0,1,0,0,0,0,1,0
21765,200,2,3,0.11,0,0,1,0,0,0,1,0,0
21766,60,1,5,0.2,1,0,0,0,1,0,0,1,0
21767,155,5,36,1.76,179,0,1,0,0,0,1,0,0
21768,69,2,84,4.04,19,0,1,0,0,0,0,1,0
21769,75,2,1,0.04,0,0,1,0,0,0,0,1,0
21770,47,1,63,2.33,0,0,0,0,1,0,0,1,0
21771,139,2,122,4.47,351,0,1,0,0,0,1,0,0
21772,39,3,33,1.23,241,0,1,0,0,0,0,1,0
21773,79,2,62,2.23,81,0,1,0,0,0,0,1,0
21774,80,1,57,2.2,179,0,1,0,0,0,0,1,0
21775,84,1,186,6.72,122,0,1,0,0,0,1,0,0
21776,71,7,12,0.43,0,0,1,0,0,0,0,1,0
21777,88,2,19,0.74,0,0,1,0,0,0,1,0,0
21778,175,2,5,0.71,360,0,0,1,0,0,0,1,0
21779,55,2,36,1.42,337,0,1,0,0,0,0,1,0
21780,50,1,12,0.54,0,0,1,0,0,0,0,0,1
21781,80,2,0,0.0,365,0,0,1,0,0,0,1,0
21782,115,5,5,0.19,0,0,0,1,0,0,1,0,0
21783,72,1,24,0.89,0,0,1,0,0,0,1,0,0
21784,135,30,7,0.26,0,0,0,1,0,0,1,0,0
21785,209,2,133,4.84,185,0,0,1,0,0,1,0,0
21786,185,2,124,4.7,199,0,0,1,0,0,1,0,0
21787,40,5,0,0.0,0,0,1,0,0,0,0,1,0
21788,154,30,0,0.0,364,0,0,1,0,0,1,0,0
21789,80,2,64,2.35,34,0,0,1,0,0,0,1,0
21790,163,30,0,0.0,364,0,0,1,0,0,1,0,0
21791,129,4,57,2.07,34,0,0,1,0,0,1,0,0
21792,275,2,75,2.76,112,0,1,0,0,0,1,0,0
21793,126,1,153,5.65,338,0,1,0,0,0,1,0,0
21794,229,2,8,0.3,0,0,1,0,0,0,1,0,0
21795,110,3,7,0.27,0,0,0,1,0,0,0,1,0
21796,170,6,3,0.23,0,0,0,1,0,0,1,0,0
21797,55,3,81,3.07,60,0,0,0,1,0,0,1,0
21798,40,30,0,0.0,62,0,1,0,0,0,0,1,0
21799,200,5,9,0.34,63,0,1,0,0,0,1,0,0
21800,125,1,0,0.0,0,0,0,1,0,0,0,1,0
21801,140,7,1,0.04,0,0,0,1,0,0,1,0,0
21802,185,2,23,0.84,365,0,0,0,1,0,0,1,0
21803,210,1,175,6.64,238,0,0,1,0,0,1,0,0
21804,65,1,16,0.59,0,0,0,0,1,0,0,1,0
21805,120,1,19,1.1,283,0,0,1,0,0,1,0,0
21806,186,2,90,3.38,135,0,0,1,0,0,1,0,0
21807,105,1,21,0.88,355,0,0,0,1,0,1,0,0
21808,100,5,45,1.68,81,0,1,0,0,0,1,0,0
21809,250,4,0,0.0,169,0,1,0,0,0,1,0,0
21810,89,5,1,0.04,0,0,1,0,0,0,0,1,0
21811,80,2,5,0.2,23,0,0,0,1,0,0,1,0
21812,60,3,0,0.0,0,0,0,1,0,0,0,1,0
21813,200,4,0,0.0,0,0,1,0,0,0,1,0,0
21814,180,4,9,0.47,0,0,0,1,0,0,1,0,0
21815,50,4,66,2.42,71,0,0,0,1,0,0,1,0
21816,165,2,11,1.43,0,0,1,0,0,0,1,0,0
21817,75,4,27,1.06,78,1,0,0,0,0,1,0,0
21818,150,30,1,0.06,337,0,0,1,0,0,1,0,0
21819,119,2,133,4.88,46,0,1,0,0,0,1,0,0
21820,49,1,12,0.44,0,0,0,0,1,0,0,1,0
21821,298,3,61,2.21,130,0,1,0,0,0,1,0,0
21822,180,11,3,0.12,56,0,1,0,0,0,1,0,0
21823,300,2,2,0.07,154,0,1,0,0,0,1,0,0
21824,98,2,0,0.0,0,0,1,0,0,0,1,0,0
21825,199,2,97,3.81,188,0,1,0,0,0,1,0,0
21826,116,3,74,2.71,69,0,1,0,0,0,1,0,0
21827,95,30,0,0.0,365,0,0,1,0,0,1,0,0
21828,95,2,7,0.28,338,0,0,0,1,0,1,0,0
21829,250,4,11,0.4,60,0,0,1,0,0,1,0,0
21830,60,1,92,3.39,11,0,1,0,0,0,0,1,0
21831,249,3,46,1.75,319,0,0,1,0,0,1,0,0
21832,160,5,2,0.12,88,0,1,0,0,0,1,0,0
21833,40,2,47,1.81,44,0,0,1,0,0,0,1,0
21834,115,2,0,0.0,0,0,1,0,0,0,0,1,0
21835,79,5,46,1.91,0,0,1,0,0,0,1,0,0
21836,236,1,23,0.84,0,0,0,1,0,0,1,0,0
21837,120,1,1,0.04,0,0,0,1,0,0,0,1,0
21838,120,3,100,3.67,45,0,1,0,0,0,1,0,0
21839,54,1,115,4.18,80,0,1,0,0,0,0,1,0
21840,58,2,6,0.34,89,0,0,0,1,0,0,1,0
21841,60,1,8,0.3,0,0,0,1,0,0,0,1,0
21842,90,2,62,2.35,351,0,1,0,0,0,0,1,0
21843,260,1,1,0.25,88,0,1,0,0,0,1,0,0
21844,125,2,8,0.32,0,0,0,1,0,0,1,0,0
21845,120,30,6,0.38,277,0,1,0,0,0,1,0,0
21846,55,5,3,0.11,0,0,1,0,0,0,0,1,0
21847,80,2,27,1.06,0,0,0,1,0,0,0,1,0
21848,130,3,7,0.26,0,0,1,0,0,0,1,0,0
21849,96,1,65,2.44,365,0,0,0,1,0,0,1,0
21850,109,1,202,7.35,322,0,1,0,0,0,0,1,0
21851,99,1,187,6.78,335,0,1,0,0,0,0,1,0
21852,55,3,4,0.16,0,0,1,0,0,0,0,1,0
21853,59,5,2,0.07,0,0,1,0,0,0,0,1,0
21854,300,1,44,1.63,353,0,0,1,0,0,1,0,0
21855,220,7,0,0.0,0,0,0,1,0,0,1,0,0
21856,95,1,113,4.31,237,0,0,1,0,0,0,1,0
21857,60,2,24,0.88,89,0,0,1,0,0,0,1,0
21858,155,1,1,0.04,0,0,0,1,0,0,0,1,0
21859,133,4,22,0.83,25,0,0,1,0,0,1,0,0
21860,180,3,5,0.18,29,0,1,0,0,0,1,0,0
21861,135,4,9,0.35,0,0,1,0,0,0,1,0,0
21862,179,1,4,0.15,340,0,0,1,0,0,0,1,0
21863,100,3,2,0.08,0,0,0,1,0,0,1,0,0
21864,85,1,83,3.06,130,0,0,1,0,0,1,0,0
21865,45,1,2,0.07,93,0,1,0,0,0,0,1,0
21866,110,2,102,3.71,62,0,0,0,1,0,0,1,0
21867,250,8,11,0.41,59,0,0,1,0,0,1,0,0
21868,350,1,15,0.61,245,0,1,0,0,0,0,1,0
21869,95,1,22,0.81,0,0,0,1,0,0,0,1,0
21870,218,2,55,2.02,313,0,0,1,0,0,1,0,0
21871,176,2,64,2.41,106,0,1,0,0,0,1,0,0
21872,89,1,3,0.12,0,0,0,1,0,0,0,1,0
21873,160,3,77,3.33,176,0,0,1,0,0,1,0,0
21874,89,2,2,0.08,0,0,1,0,0,0,0,1,0
21875,79,3,18,0.69,338,1,0,0,0,0,1,0,0
21876,70,3,49,1.83,89,0,0,1,0,0,0,1,0
21877,100,1,0,0.0,0,0,1,0,0,0,1,0,0
21878,63,5,6,0.22,86,0,1,0,0,0,0,1,0
21879,63,2,20,0.73,0,0,1,0,0,0,0,1,0
21880,55,1,5,0.18,0,0,0,0,1,0,0,1,0
21881,90,3,3,0.11,0,0,1,0,0,0,0,1,0
21882,164,2,1,0.04,0,0,1,0,0,0,1,0,0
21883,40,1,98,3.63,343,0,0,0,1,0,0,1,0
21884,150,2,68,2.5,48,0,1,0,0,0,1,0,0
21885,250,3,2,0.15,7,0,1,0,0,0,1,0,0
21886,100,2,23,0.86,88,0,0,1,0,0,0,1,0
21887,110,5,42,1.56,176,0,0,1,0,0,0,1,0
21888,100,4,59,2.19,257,0,0,1,0,0,0,1,0
21889,117,1,62,2.28,170,0,1,0,0,0,0,1,0
21890,120,2,47,1.84,63,0,1,0,0,0,1,0,0
21891,90,3,11,1.89,22,0,1,0,0,0,1,0,0
21892,80,15,9,0.33,89,0,0,1,0,0,0,1,0
21893,175,27,4,0.19,0,0,0,1,0,0,1,0,0
21894,100,5,17,0.65,0,0,0,1,0,0,1,0,0
21895,100,30,5,0.26,65,0,1,0,0,0,1,0,0
21896,49,5,17,0.64,0,0,1,0,0,0,0,1,0
21897,150,7,5,0.19,86,0,0,1,0,0,1,0,0
21898,116,1,180,6.59,325,0,1,0,0,0,1,0,0
21899,265,3,2,0.07,0,0,0,1,0,0,1,0,0
21900,333,1,28,1.06,24,0,0,1,0,0,1,0,0
21901,100,3,20,0.8,32,0,0,1,0,0,0,1,0
21902,320,30,0,0.0,180,0,0,0,1,0,1,0,0
21903,155,30,1,0.04,199,0,0,1,0,0,1,0,0
21904,65,20,2,0.78,61,0,1,0,0,0,0,1,0
21905,149,30,0,0.0,90,0,0,0,1,0,0,1,0
21906,70,3,12,0.45,216,0,1,0,0,0,0,1,0
21907,59,2,174,6.39,105,0,1,0,0,0,0,1,0
21908,110,1,0,0.0,365,0,1,0,0,0,0,1,0
21909,59,2,163,5.98,99,0,1,0,0,0,0,1,0
21910,135,2,1,0.05,0,0,0,1,0,0,1,0,0
21911,55,3,1,0.04,0,0,1,0,0,0,0,1,0
21912,150,2,0,0.0,0,0,0,1,0,0,0,1,0
21913,45,3,4,0.16,0,0,1,0,0,0,0,1,0
21914,55,2,4,0.16,364,0,0,0,1,0,0,1,0
21915,112,4,1,0.04,25,0,1,0,0,0,1,0,0
21916,55,2,12,0.44,364,0,0,0,1,0,0,1,0
21917,196,5,4,0.16,89,0,0,1,0,0,1,0,0
21918,225,2,11,0.41,0,0,0,1,0,0,1,0,0
21919,69,2,85,3.09,333,0,1,0,0,0,0,1,0
21920,65,3,46,1.68,41,0,0,1,0,0,0,1,0
21921,65,5,1,0.04,88,0,0,1,0,0,0,1,0
21922,100,2,16,0.59,89,0,0,1,0,0,0,1,0
21923,92,1,121,4.41,204,0,0,1,0,0,0,1,0
21924,365,5,70,2.66,200,0,1,0,0,0,1,0,0
21925,136,30,6,0.28,83,0,1,0,0,0,1,0,0
21926,175,2,5,0.2,21,0,1,0,0,0,1,0,0
21927,80,2,66,2.42,365,1,0,0,0,0,0,1,0
21928,150,30,11,0.42,103,0,1,0,0,0,1,0,0
21929,119,1,103,3.79,358,0,0,1,0,0,0,1,0
21930,129,1,6,0.24,180,0,0,1,0,0,0,1,0
21931,75,3,0,0.0,0,0,0,0,1,0,0,1,0
21932,99,5,0,0.0,0,0,0,1,0,0,0,1,0
21933,450,5,14,0.55,47,0,1,0,0,0,1,0,0
21934,200,5,1,0.04,0,0,1,0,0,0,1,0,0
21935,99,2,85,3.14,164,0,1,0,0,0,1,0,0
21936,56,1,1,0.05,89,0,1,0,0,0,0,1,0
21937,35,1,4,0.15,78,0,0,0,0,1,1,0,0
21938,270,1,3,0.11,0,0,0,1,0,0,1,0,0
21939,135,1,129,4.76,264,0,0,1,0,0,1,0,0
21940,190,30,4,0.16,365,0,0,1,0,0,1,0,0
21941,135,1,85,3.14,273,0,0,1,0,0,1,0,0
21942,200,5,0,0.0,161,0,0,1,0,0,1,0,0
21943,205,30,1,0.05,347,0,0,1,0,0,1,0,0
21944,42,5,17,0.66,0,0,1,0,0,0,0,1,0
21945,38,75,4,0.18,135,0,0,1,0,0,0,1,0
21946,499,4,55,2.02,282,0,0,1,0,0,1,0,0
21947,275,30,2,0.11,363,0,0,1,0,0,1,0,0
21948,80,2,29,1.07,60,0,1,0,0,0,0,1,0
21949,249,1,32,1.2,348,0,0,1,0,0,1,0,0
21950,85,2,118,4.36,37,0,1,0,0,0,0,1,0
21951,275,2,0,0.0,0,0,0,1,0,0,1,0,0
21952,150,4,11,0.43,0,0,1,0,0,0,1,0,0
21953,50,3,15,0.61,0,0,0,0,1,0,0,1,0
21954,70,2,106,4.02,76,0,1,0,0,0,0,1,0
21955,150,6,1,0.04,0,0,0,1,0,0,1,0,0
21956,146,3,88,3.35,90,0,1,0,0,0,1,0,0
21957,31,30,8,0.35,365,0,0,0,1,0,0,1,0
21958,99,1,80,2.96,59,0,0,1,0,0,0,1,0
21959,125,7,1,0.04,0,0,1,0,0,0,1,0,0
21960,125,2,70,2.61,301,0,1,0,0,0,0,1,0
21961,160,2,65,2.4,11,0,1,0,0,0,1,0,0
21962,182,4,71,2.93,188,0,1,0,0,0,1,0,0
21963,45,1,16,0.63,363,0,1,0,0,0,0,1,0
21964,255,3,12,0.47,6,0,1,0,0,0,1,0,0
21965,117,2,19,0.75,143,0,1,0,0,0,1,0,0
21966,160,30,15,0.57,345,0,0,1,0,0,1,0,0
21967,160,30,14,0.55,337,0,0,1,0,0,1,0,0
21968,75,1,2,0.07,7,0,0,1,0,0,0,1,0
21969,125,30,5,0.24,89,0,1,0,0,0,1,0,0
21970,60,2,0,0.0,0,0,1,0,0,0,0,1,0
21971,125,1,58,2.13,125,0,0,1,0,0,1,0,0
21972,54,1,140,5.11,218,0,1,0,0,0,0,1,0
21973,170,2,132,4.86,250,0,1,0,0,0,1,0,0
21974,115,3,122,4.5,41,0,0,0,1,0,1,0,0
21975,65,4,6,0.22,89,0,1,0,0,0,0,1,0
21976,50,4,1,0.04,0,0,0,1,0,0,0,1,0
21977,44,28,0,0.0,0,0,1,0,0,0,0,1,0
21978,229,30,2,0.1,336,0,0,1,0,0,1,0,0
21979,375,29,0,0.0,338,0,0,1,0,0,1,0,0
21980,139,1,185,6.78,295,0,1,0,0,0,1,0,0
21981,300,3,7,0.28,88,0,1,0,0,0,0,1,0
21982,85,5,5,0.19,9,0,1,0,0,0,1,0,0
21983,139,1,3,0.15,365,0,0,0,1,0,0,1,0
21984,83,30,7,0.26,365,0,1,0,0,0,1,0,0
21985,49,1,129,4.74,221,0,1,0,0,0,0,1,0
21986,120,3,29,1.37,108,0,0,1,0,0,1,0,0
21987,79,2,150,5.5,80,0,1,0,0,0,0,1,0
21988,60,4,5,0.31,0,0,0,0,1,0,0,1,0
21989,175,1,6,0.23,180,0,0,1,0,0,0,1,0
21990,75,5,1,0.07,0,0,0,1,0,0,0,1,0
21991,50,2,13,0.48,0,0,0,0,1,0,0,1,0
21992,80,1,83,3.14,68,0,0,1,0,0,0,1,0
21993,110,7,1,0.04,87,0,0,1,0,0,0,1,0
21994,130,3,0,0.0,0,0,1,0,0,0,0,1,0
21995,67,10,14,0.6,31,0,0,1,0,0,0,1,0
21996,70,3,79,2.91,241,0,0,0,0,1,1,0,0
21997,70,1,52,1.92,0,0,0,0,1,0,0,1,0
21998,153,3,54,2.1,333,0,1,0,0,0,1,0,0
21999,125,2,1,0.04,0,0,1,0,0,0,0,1,0
22000,500,1,0,0.0,89,0,1,0,0,0,0,1,0
22001,137,2,50,2.14,93,0,0,1,0,0,1,0,0
22002,178,9,22,0.85,0,0,0,1,0,0,1,0,0
22003,60,1,0,0.0,0,0,0,1,0,0,0,1,0
22004,369,30,1,0.08,351,0,0,1,0,0,1,0,0
22005,40,1,7,0.27,0,0,0,0,1,0,0,1,0
22006,150,1,103,3.77,258,0,1,0,0,0,1,0,0
22007,95,4,0,0.0,0,0,1,0,0,0,0,1,0
22008,86,5,0,0.0,0,0,0,1,0,0,0,1,0
22009,200,2,0,0.0,0,0,1,0,0,0,0,1,0
22010,99,2,4,0.16,352,0,1,0,0,0,0,1,0
22011,75,3,2,0.12,32,0,0,1,0,0,0,1,0
22012,65,4,0,0.0,0,0,0,0,1,0,0,1,0
22013,50,4,16,0.59,106,0,0,0,1,0,0,1,0
22014,159,6,36,1.46,365,0,0,1,0,0,1,0,0
22015,250,5,28,1.12,74,0,1,0,0,0,1,0,0
22016,85,2,35,1.37,8,0,0,1,0,0,0,1,0
22017,160,1,61,2.4,331,0,0,1,0,0,1,0,0
22018,50,2,0,0.0,0,0,1,0,0,0,0,1,0
22019,49,1,55,2.17,65,0,1,0,0,0,0,1,0
22020,75,15,5,0.18,0,0,0,1,0,0,1,0,0
22021,69,4,129,4.77,77,0,0,1,0,0,0,1,0
22022,62,5,6,0.23,0,0,1,0,0,0,0,1,0
22023,400,1,13,0.49,357,0,0,1,0,0,1,0,0
22024,80,1,53,2.74,0,0,1,0,0,0,0,1,0
22025,105,3,4,0.15,0,0,0,0,1,0,1,0,0
22026,87,1,9,0.37,0,0,1,0,0,0,1,0,0
22027,99,3,108,4.02,114,0,1,0,0,0,1,0,0
22028,65,175,0,0.0,179,0,0,1,0,0,0,1,0
22029,109,4,71,3.19,150,0,1,0,0,0,1,0,0
22030,75,2,8,0.32,0,0,0,1,0,0,0,1,0
22031,175,2,11,0.83,88,0,0,1,0,0,1,0,0
22032,289,2,4,0.15,0,0,0,1,0,0,1,0,0
22033,229,2,21,0.79,0,0,1,0,0,0,1,0,0
22034,75,2,75,2.77,303,0,1,0,0,0,1,0,0
22035,35,2,94,3.44,363,0,1,0,0,0,0,1,0
22036,125,30,0,0.0,156,0,0,1,0,0,1,0,0
22037,80,1,83,5.83,15,0,1,0,0,0,1,0,0
22038,225,2,99,3.64,309,0,0,1,0,0,1,0,0
22039,50,5,1,0.04,364,0,0,1,0,0,0,1,0
22040,150,3,19,0.7,0,0,1,0,0,0,1,0,0
22041,145,3,2,0.07,0,0,0,1,0,0,1,0,0
22042,221,30,3,0.17,58,0,0,1,0,0,1,0,0
22043,125,1,94,3.5,48,0,1,0,0,0,1,0,0
22044,65,2,40,1.87,59,0,0,0,0,1,1,0,0
22045,110,2,60,2.28,246,0,0,0,1,0,1,0,0
22046,179,1,73,2.69,154,0,0,1,0,0,1,0,0
22047,80,5,4,0.15,28,0,0,1,0,0,0,1,0
22048,35,2,43,1.66,365,0,1,0,0,0,0,1,0
22049,95,1,65,2.4,363,0,0,0,1,0,0,1,0
22050,150,3,36,1.36,1,0,0,1,0,0,1,0,0
22051,150,1,13,0.56,32,0,1,0,0,0,1,0,0
22052,47,2,7,0.32,0,0,1,0,0,0,0,1,0
22053,100,2,68,2.61,136,0,1,0,0,0,1,0,0
22054,40,1,37,1.41,153,0,0,0,1,0,0,1,0
22055,85,7,1,0.04,0,0,1,0,0,0,1,0,0
22056,99,2,155,5.73,273,0,0,0,1,0,1,0,0
22057,105,3,40,1.48,288,1,0,0,0,0,1,0,0
22058,225,1,52,1.92,337,0,0,1,0,0,1,0,0
22059,29,2,104,3.85,156,0,1,0,0,0,0,1,0
22060,50,1,54,2.12,345,0,1,0,0,0,0,1,0
22061,295,365,15,0.59,0,0,0,1,0,0,1,0,0
22062,72,1,136,5.05,206,0,1,0,0,0,0,1,0
22063,300,7,47,1.73,38,0,0,1,0,0,1,0,0
22064,58,20,21,0.83,325,0,1,0,0,0,0,1,0
22065,80,6,2,0.07,179,0,0,1,0,0,0,1,0
22066,55,1,85,3.13,47,0,0,0,1,0,0,1,0
22067,100,1,80,3.16,13,0,1,0,0,0,0,1,0
22068,170,3,4,0.16,89,0,1,0,0,0,1,0,0
22069,250,2,28,1.11,178,0,1,0,0,0,1,0,0
22070,2000,2,2,0.74,364,0,0,1,0,0,1,0,0
22071,1020,1,11,0.42,365,0,0,1,0,0,1,0,0
22072,80,2,6,0.29,87,0,1,0,0,0,0,1,0
22073,53,1,59,2.28,31,0,1,0,0,0,0,1,0
22074,160,5,1,0.06,343,0,1,0,0,0,1,0,0
22075,189,2,8,0.32,365,0,0,1,0,0,0,1,0
22076,164,1,118,4.8,141,0,0,1,0,0,0,1,0
22077,164,1,118,4.82,141,0,0,1,0,0,0,1,0
22078,48,2,52,2.01,20,0,1,0,0,0,0,1,0
22079,65,4,0,0.0,0,0,0,1,0,0,0,0,1
22080,70,1,177,6.51,58,0,0,1,0,0,0,1,0
22081,159,5,18,0.88,323,0,0,0,1,0,1,0,0
22082,89,2,20,0.74,25,0,1,0,0,0,0,1,0
22083,100,1,108,4.06,30,0,0,0,1,0,1,0,0
22084,60,1,27,1.06,0,0,0,1,0,0,0,1,0
22085,42,4,13,0.49,363,0,1,0,0,0,0,1,0
22086,57,4,14,0.68,365,0,1,0,0,0,0,1,0
22087,43,1,1,0.04,0,0,1,0,0,0,0,1,0
22088,99,1,68,2.51,60,0,0,1,0,0,0,1,0
22089,105,1,38,1.46,0,0,1,0,0,0,0,1,0
22090,140,15,0,0.0,0,0,0,1,0,0,1,0,0
22091,125,30,4,0.15,273,0,0,1,0,0,1,0,0
22092,265,2,15,0.58,0,0,0,1,0,0,1,0,0
22093,100,3,1,0.04,0,0,0,1,0,0,0,1,0
22094,2750,30,36,1.36,88,0,0,1,0,0,1,0,0
22095,38,2,1,0.04,0,0,1,0,0,0,0,1,0
22096,88,5,7,0.26,0,0,0,0,1,0,0,1,0
22097,60,4,38,1.45,136,0,0,1,0,0,0,1,0
22098,159,2,32,1.18,0,0,1,0,0,0,1,0,0
22099,65,2,38,1.41,8,0,0,1,0,0,0,1,0
22100,700,30,1,0.04,87,0,1,0,0,0,0,1,0
