,id,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
43176,29056345,40,30,1,0.41,48,0,1,0,0,0,0,1,0
43177,29056349,125,30,1,0.27,147,0,0,1,0,0,1,0,0
43178,29057244,80,1,1,0.31,0,0,1,0,0,0,0,1,0
43179,29057462,300,6,3,0.93,36,0,0,1,0,0,1,0,0
43180,29057463,130,30,0,0.0,118,0,0,1,0,0,1,0,0
43181,29057571,229,30,3,1.23,127,0,0,1,0,0,1,0,0
43182,29057859,600,3,25,7.81,307,0,0,1,0,0,1,0,0
43183,29058075,150,2,1,1.0,365,0,0,0,1,0,0,1,0
43184,29058512,125,6,2,0.71,9,0,0,1,0,0,1,0,0
43185,29058736,42,2,1,0.39,0,0,1,0,0,0,0,1,0
43186,29058814,80,3,7,4.88,12,0,0,1,0,0,1,0,0
43187,29059334,25,2,1,0.42,365,0,1,0,0,0,0,0,1
43188,29059349,120,2,0,0.0,63,0,0,1,0,0,0,1,0
43189,29059533,120,2,11,2.97,341,0,0,1,0,0,1,0,0
43190,29059768,600,2,9,2.45,185,0,0,1,0,0,1,0,0
43191,29059870,29,2,2,0.53,89,0,1,0,0,0,0,0,1
43192,29059892,150,1,14,4.62,361,0,1,0,0,0,1,0,0
43193,29060392,70,1,27,7.86,354,0,1,0,0,0,0,1,0
43194,29060447,229,1,34,10.0,266,0,0,1,0,0,1,0,0
43195,29060585,29,2,6,1.57,89,0,1,0,0,0,0,0,1
43196,29061500,200,1,9,2.45,0,0,0,1,0,0,1,0,0
43197,29061711,575,6,0,0.0,82,0,0,1,0,0,1,0,0
43198,29063276,48,30,2,0.6,89,0,1,0,0,0,0,1,0
43199,29063413,350,2,3,0.94,0,0,0,1,0,0,1,0,0
43200,29068686,300,1,4,1.32,89,0,0,1,0,0,1,0,0
43201,29072168,55,2,7,1.78,137,0,1,0,0,0,0,1,0
43202,29073059,300,1,5,1.65,356,0,0,1,0,0,0,0,1
43203,29073462,80,1,3,0.99,64,0,0,1,0,0,0,1,0
43204,29074124,100,1,9,2.62,8,0,0,1,0,0,0,1,0
43205,29074233,80,5,3,2.43,89,0,1,0,0,0,1,0,0
43206,29075468,67,1,15,3.88,0,0,1,0,0,0,0,1,0
43207,29075705,66,1,26,6.55,0,0,1,0,0,0,0,1,0
43208,29075810,95,2,5,1.28,18,0,1,0,0,0,0,1,0
43209,29076318,80,1,3,0.99,90,0,0,0,0,1,0,1,0
43210,29078251,800,2,1,0.3,169,0,0,1,0,0,0,0,1
43211,29078405,249,20,0,0.0,0,0,0,1,0,0,1,0,0
43212,29079220,70,2,2,0.61,365,0,0,1,0,0,0,1,0
43213,29079293,175,2,2,1.25,87,0,1,0,0,0,1,0,0
43214,29079345,95,2,7,2.0,88,0,0,1,0,0,0,1,0
43215,29079699,200,9,2,0.59,0,0,0,1,0,0,1,0,0
43216,29079813,179,7,1,1.0,179,0,0,1,0,0,0,1,0
43217,29079915,85,1,7,1.96,306,0,0,1,0,0,0,1,0
43218,29080291,250,7,8,2.67,303,0,0,1,0,0,1,0,0
43219,29080564,90,3,7,1.88,62,0,1,0,0,0,1,0,0
43220,29080856,150,10,7,2.16,211,0,1,0,0,0,1,0,0
43221,29080980,70,2,0,0.0,365,0,1,0,0,0,0,1,0
43222,29081010,75,1,2,2.0,74,0,0,0,1,0,0,1,0
43223,29081056,80,1,14,3.62,365,1,0,0,0,0,0,1,0
43224,29081059,60,2,2,0.53,254,0,0,0,1,0,0,1,0
43225,29081096,160,3,3,1.88,48,0,1,0,0,0,1,0,0
43226,29081201,89,1,14,3.85,120,0,1,0,0,0,1,0,0
43227,29081288,90,2,0,0.0,365,0,1,0,0,0,0,1,0
43228,29081547,53,2,15,3.95,179,0,0,0,1,0,0,1,0
43229,29082165,90,1,23,5.85,41,0,1,0,0,0,0,1,0
43230,29082372,60,3,10,3.75,159,0,0,0,1,0,1,0,0
43231,29082452,98,1,30,7.63,129,0,0,1,0,0,0,1,0
43232,29082508,125,4,1,0.32,70,0,1,0,0,0,1,0,0
43233,29082734,50,7,0,0.0,0,0,1,0,0,0,0,1,0
43234,29083556,99,30,0,0.0,58,0,0,1,0,0,1,0,0
43235,29083751,115,1,19,4.83,54,0,0,1,0,0,0,1,0
43236,29090040,138,2,11,2.95,10,0,0,1,0,0,1,0,0
43237,29092966,100,30,5,1.79,138,0,0,1,0,0,0,1,0
43238,29093291,399,3,4,1.48,133,0,0,1,0,0,1,0,0
43239,29093302,120,5,3,1.11,33,0,0,1,0,0,0,1,0
43240,29094342,60,1,30,8.18,85,0,0,0,1,0,0,1,0
43241,29094392,145,4,4,2.07,27,0,0,1,0,0,1,0,0
43242,29094545,500,1,3,0.86,364,0,1,0,0,0,1,0,0
43243,29094780,80,1,29,9.78,90,0,0,0,1,0,1,0,0
43244,29095078,112,1,7,2.0,61,0,1,0,0,0,0,1,0
43245,29095217,140,2,14,4.67,107,0,1,0,0,0,1,0,0
43246,29095984,199,20,0,0.0,358,0,0,1,0,0,1,0,0
43247,29096185,31,1,1,0.27,0,0,0,0,1,0,0,1,0
43248,29096295,100,3,5,1.43,0,0,1,0,0,0,1,0,0
43249,29096312,120,1,13,4.33,320,0,0,1,0,0,0,1,0
43250,29096448,99,1,2,0.66,163,0,0,1,0,0,1,0,0
43251,29097320,157,5,1,0.44,4,0,0,1,0,0,1,0,0
43252,29097472,235,30,0,0.0,179,0,1,0,0,0,1,0,0
43253,29097886,225,1,11,3.14,148,0,0,1,0,0,1,0,0
43254,29097892,188,3,8,2.11,50,0,0,1,0,0,1,0,0
43255,29098862,80,1,3,1.61,33,0,1,0,0,0,0,1,0
43256,29099404,100,2,2,0.62,365,0,0,0,1,0,0,1,0
43257,29100338,225,2,8,2.29,129,0,0,0,1,0,1,0,0
43258,29100541,65,2,11,2.97,51,0,0,0,1,0,0,1,0
43259,29100691,395,2,3,1.29,312,0,0,1,0,0,1,0,0
43260,29101869,85,2,14,5.45,57,0,1,0,0,0,1,0,0
43261,29101938,80,3,6,1.86,1,1,0,0,0,0,1,0,0
43262,29102451,300,1,0,0.0,365,0,1,0,0,0,1,0,0
43263,29102615,133,1,21,5.43,3,0,0,1,0,0,1,0,0
43264,29102744,25,2,3,1.11,66,0,1,0,0,0,0,0,1
43265,29102760,39,1,2,1.82,91,0,0,0,1,0,0,1,0
43266,29103145,150,5,3,1.08,0,0,0,1,0,0,1,0,0
43267,29103275,100,1,24,8.89,339,0,0,1,0,0,0,1,0
43268,29103450,87,2,3,0.93,0,0,1,0,0,0,0,1,0
43269,29104053,150,2,1,0.59,363,0,1,0,0,0,0,1,0
43270,29104593,88,1,26,9.18,287,0,0,1,0,0,0,1,0
43271,29104786,56,3,3,2.37,145,0,0,1,0,0,0,1,0
43272,29105065,80,1,2,0.57,361,0,1,0,0,0,0,1,0
43273,29105563,120,3,10,3.33,123,0,1,0,0,0,1,0,0
43274,29105864,155,2,21,6.0,48,0,0,1,0,0,1,0,0
43275,29105910,39,2,13,3.61,120,1,0,0,0,0,0,1,0
43276,29106442,200,3,2,0.54,14,0,1,0,0,0,1,0,0
43277,29107147,225,1,9,2.57,239,0,0,1,0,0,1,0,0
43278,29107308,250,1,4,1.03,365,0,0,1,0,0,0,1,0
43279,29109847,162,1,2,0.58,0,0,0,1,0,0,1,0,0
43280,29113996,106,1,3,1.07,84,0,0,1,0,0,0,1,0
43281,29116860,150,1,19,7.31,346,0,1,0,0,0,1,0,0
43282,29117355,130,3,0,0.0,362,0,1,0,0,0,1,0,0
43283,29117381,40,2,11,3.2,82,0,0,0,1,0,0,0,1
43284,29117643,48,2,7,1.84,61,1,0,0,0,0,0,1,0
43285,29119411,125,1,11,3.14,0,0,0,1,0,0,1,0,0
43286,29120669,35,1,1,1.0,363,0,0,0,1,0,0,1,0
43287,29120854,150,5,1,0.37,0,0,1,0,0,0,1,0,0
43288,29121598,159,1,1,0.31,113,0,0,0,1,0,1,0,0
43289,29122308,50,2,6,2.0,365,0,1,0,0,0,0,0,1
43290,29122464,450,3,9,2.35,358,0,1,0,0,0,1,0,0
43291,29123516,68,2,4,1.33,0,0,1,0,0,0,0,1,0
43292,29123732,160,3,8,2.2,76,0,1,0,0,0,1,0,0
43293,29124172,49,2,7,2.02,88,0,0,0,1,0,0,1,0
43294,29124414,185,3,2,0.86,10,0,1,0,0,0,1,0,0
43295,29124476,50,2,17,4.4,340,0,0,1,0,0,0,1,0
43296,29124608,70,1,0,0.0,32,1,0,0,0,0,0,1,0
43297,29125444,140,1,0,0.0,0,0,0,1,0,0,1,0,0
43298,29125928,82,2,12,4.34,354,0,1,0,0,0,0,1,0
43299,29126587,65,2,12,3.1,339,0,1,0,0,0,0,1,0
43300,29126674,120,2,3,0.87,0,0,1,0,0,0,1,0,0
43301,29126779,230,3,5,1.56,49,0,0,1,0,0,1,0,0
43302,29127425,60,1,7,1.89,21,0,1,0,0,0,0,1,0
43303,29127613,60,1,11,2.95,32,0,1,0,0,0,0,1,0
43304,29129018,60,1,41,10.7,67,0,1,0,0,0,0,1,0
43305,29129256,84,1,2,0.71,88,0,0,1,0,0,0,0,1
43306,29129902,275,3,5,1.76,0,0,0,1,0,0,1,0,0
43307,29130010,150,3,0,0.0,63,0,1,0,0,0,0,1,0
43308,29130366,220,1,0,0.0,45,0,0,1,0,0,1,0,0
43309,29130381,95,2,19,5.0,120,0,0,1,0,0,1,0,0
43310,29130572,538,3,12,3.21,226,0,0,1,0,0,1,0,0
43311,29130696,170,30,0,0.0,58,0,0,1,0,0,1,0,0
43312,29131070,90,1,0,0.0,177,0,1,0,0,0,0,1,0
43313,29131447,85,1,6,1.64,0,0,0,1,0,0,0,1,0
43314,29131516,100,3,2,0.52,3,0,1,0,0,0,1,0,0
43315,29131535,87,30,0,0.0,358,0,0,1,0,0,1,0,0
43316,29132306,120,1,27,7.17,12,0,0,1,0,0,0,1,0
43317,29132322,95,3,2,0.85,365,0,1,0,0,0,1,0,0
43318,29132326,85,2,14,4.24,81,0,1,0,0,0,1,0,0
43319,29132459,64,30,0,0.0,55,0,1,0,0,0,0,1,0
43320,29132608,25,1,8,2.12,22,0,0,0,1,0,0,1,0
43321,29132728,175,2,2,0.85,72,0,0,1,0,0,1,0,0
43322,29133348,120,2,2,0.67,31,0,0,0,1,0,1,0,0
43323,29133389,70,2,3,0.93,339,0,1,0,0,0,0,1,0
43324,29133513,33,1,10,2.65,23,0,0,0,1,0,0,1,0
43325,29133571,200,2,2,0.58,365,0,0,1,0,0,1,0,0
43326,29133980,99,1,15,3.95,180,0,0,0,1,0,1,0,0
43327,29134423,155,1,1,0.27,365,0,1,0,0,0,0,1,0
43328,29134543,125,3,1,0.58,100,0,1,0,0,0,1,0,0
43329,29135220,180,2,3,0.8,17,0,1,0,0,0,1,0,0
43330,29135488,50,1,14,4.62,116,0,0,0,1,0,0,1,0
43331,29135797,187,7,4,1.22,88,0,0,1,0,0,1,0,0
43332,29136920,179,2,5,1.43,150,0,1,0,0,0,1,0,0
43333,29138655,250,30,0,0.0,344,0,0,1,0,0,1,0,0
43334,29138894,80,2,1,0.47,0,0,1,0,0,0,0,1,0
43335,29139392,315,30,0,0.0,365,0,0,1,0,0,1,0,0
43336,29139469,110,1,0,0.0,339,1,0,0,0,0,0,1,0
43337,29144832,300,1,9,2.6,335,0,0,1,0,0,1,0,0
43338,29145465,132,2,4,1.18,364,0,0,1,0,0,0,1,0
43339,29146109,96,1,24,6.49,85,0,0,0,1,0,0,1,0
43340,29146373,75,2,7,1.86,338,0,1,0,0,0,0,1,0
43341,29146446,151,4,1,0.91,42,0,1,0,0,0,1,0,0
43342,29147616,95,2,1,0.26,62,0,1,0,0,0,0,1,0
43343,29147776,250,1,11,3.11,346,0,0,0,1,0,1,0,0
43344,29148367,165,30,1,1.0,350,0,0,1,0,0,1,0,0
43345,29148550,125,30,0,0.0,324,0,0,1,0,0,1,0,0
43346,29149191,178,30,0,0.0,364,0,0,1,0,0,1,0,0
43347,29149612,87,1,1,1.0,274,0,0,0,1,0,0,1,0
43348,29150743,50,2,3,0.86,0,0,1,0,0,0,0,1,0
43349,29150883,215,30,0,0.0,365,0,0,1,0,0,1,0,0
43350,29151631,32,1,1,0.91,179,0,0,0,1,0,0,0,1
43351,29152058,256,30,0,0.0,365,0,0,1,0,0,1,0,0
43352,29152189,35,2,2,0.57,83,0,0,0,1,0,0,0,1
43353,29152320,150,2,3,0.86,180,0,1,0,0,0,1,0,0
43354,29152795,29,2,12,3.21,87,0,1,0,0,0,0,0,1
43355,29152899,55,2,3,0.94,30,0,1,0,0,0,0,1,0
43356,29153170,200,3,4,1.74,360,0,1,0,0,0,1,0,0
43357,29153508,120,7,3,1.07,0,0,1,0,0,0,1,0,0
43358,29154901,151,1,3,1.61,18,0,1,0,0,0,1,0,0
43359,29155175,125,2,18,5.14,258,0,1,0,0,0,1,0,0
43360,29155895,179,2,18,5.87,68,0,0,1,0,0,1,0,0
43361,29156377,60,2,1,0.59,179,0,0,1,0,0,0,1,0
43362,29157211,165,2,13,3.48,365,0,0,0,1,0,1,0,0
43363,29157794,55,2,5,1.35,363,0,0,0,1,0,0,1,0
43364,29158063,150,1,13,3.82,97,0,0,1,0,0,0,1,0
43365,29158199,42,1,30,7.89,59,0,0,0,1,0,0,1,0
43366,29158470,400,2,2,0.85,24,0,1,0,0,0,1,0,0
43367,29158675,75,1,21,5.63,52,0,1,0,0,0,0,1,0
43368,29158689,125,3,8,2.53,113,0,1,0,0,0,1,0,0
43369,29159486,39,30,0,0.0,48,0,1,0,0,0,0,1,0
43370,29159855,299,4,13,3.79,134,0,0,1,0,0,1,0,0
43371,29159920,195,2,7,2.06,89,0,0,1,0,0,1,0,0
43372,29160008,125,1,0,0.0,0,0,1,0,0,0,1,0,0
43373,29160267,35,1,4,1.38,363,0,1,0,0,0,0,0,1
43374,29160599,60,2,4,2.31,176,0,0,1,0,0,0,1,0
43375,29161249,100,30,1,0.32,329,0,0,1,0,0,1,0,0
43376,29161516,70,1,4,4.0,140,0,1,0,0,0,0,1,0
43377,29161929,120,2,2,0.53,269,0,1,0,0,0,0,1,0
43378,29162918,55,1,10,3.57,26,0,0,0,1,0,1,0,0
43379,29162974,100,1,3,1.88,0,0,1,0,0,0,0,1,0
43380,29163083,320,3,17,4.72,142,0,0,1,0,0,1,0,0
43381,29163417,80,1,3,0.8,268,0,1,0,0,0,0,1,0
43382,29163611,299,2,8,2.12,108,0,0,1,0,0,1,0,0
43383,29164527,80,1,6,1.59,272,0,1,0,0,0,0,1,0
43384,29165306,80,1,11,3.24,103,0,0,1,0,0,0,1,0
43385,29165823,49,2,10,3.0,80,0,1,0,0,0,0,1,0
43386,29166232,85,1,1,0.28,83,0,0,0,1,0,0,1,0
43387,29167257,100,3,5,2.83,161,1,0,0,0,0,1,0,0
43388,29168569,53,30,0,0.0,359,0,1,0,0,0,0,1,0
43389,29170235,53,30,0,0.0,310,0,1,0,0,0,0,1,0
43390,29171435,150,2,2,2.0,264,0,0,1,0,0,1,0,0
43391,29174021,41,1,4,1.41,83,0,1,0,0,0,0,1,0
43392,29176897,69,1,19,5.28,331,0,0,1,0,0,0,0,1
43393,29178331,65,30,10,2.75,122,0,1,0,0,0,0,1,0
43394,29178713,65,30,7,1.88,337,0,1,0,0,0,0,1,0
43395,29178995,65,30,4,1.15,249,0,1,0,0,0,0,1,0
43396,29179162,170,4,1,0.28,0,0,1,0,0,0,1,0,0
43397,29179815,55,2,10,4.69,286,0,1,0,0,0,0,1,0
43398,29180542,159,2,15,4.5,348,0,0,1,0,0,1,0,0
43399,29181147,70,1,4,1.33,0,0,0,1,0,0,0,1,0
43400,29181179,110,1,2,0.62,128,0,0,1,0,0,0,1,0
43401,29181281,91,1,8,2.35,167,0,0,1,0,0,0,1,0
43402,29181449,75,1,3,0.81,0,0,1,0,0,0,0,1,0
43403,29181842,114,5,0,0.0,0,0,0,1,0,0,1,0,0
43404,29182346,400,3,11,2.87,356,0,1,0,0,0,1,0,0
43405,29183047,49,2,5,1.4,345,0,1,0,0,0,0,1,0
43406,29183099,104,30,2,0.8,337,0,1,0,0,0,1,0,0
43407,29183470,49,2,4,1.1,345,0,1,0,0,0,0,1,0
43408,29183581,225,3,0,0.0,0,0,0,1,0,0,1,0,0
43409,29183583,395,2,9,2.45,340,0,1,0,0,0,1,0,0
43410,29183697,65,2,4,1.28,351,0,1,0,0,0,0,1,0
43411,29183838,49,2,5,1.4,345,0,1,0,0,0,0,1,0
43412,29183932,49,2,2,0.56,345,0,1,0,0,0,0,1,0
43413,29184026,65,3,2,0.56,345,0,1,0,0,0,0,1,0
43414,29184093,49,2,3,0.83,345,0,1,0,0,0,0,1,0
43415,29184245,89,1,9,2.41,89,0,1,0,0,0,0,1,0
43416,29184419,50,2,4,1.08,357,0,0,0,1,0,0,1,0
43417,29184845,60,2,23,6.9,34,0,0,1,0,0,0,1,0
43418,29184981,89,1,5,2.08,269,0,1,0,0,0,0,1,0
43419,29185240,70,1,1,0.29,32,0,1,0,0,0,0,0,1
43420,29185398,100,1,0,0.0,87,0,0,1,0,0,0,1,0
43421,29185936,260,1,1,0.29,60,0,0,1,0,0,1,0,0
43422,29186254,250,1,0,0.0,155,0,0,1,0,0,1,0,0
43423,29186338,100,2,16,4.49,1,0,0,1,0,0,1,0,0
43424,29186482,89,1,4,1.07,12,0,1,0,0,0,0,1,0
43425,29186776,74,2,4,1.6,160,1,0,0,0,0,1,0,0
43426,29187266,105,1,1,0.42,262,0,0,1,0,0,0,1,0
43427,29188542,105,2,6,1.59,79,0,0,1,0,0,1,0,0
43428,29189092,350,1,5,1.52,365,0,1,0,0,0,0,1,0
43429,29189777,115,3,13,3.79,70,0,1,0,0,0,1,0,0
43430,29189962,47,1,19,5.38,177,1,0,0,0,0,0,1,0
43431,29189963,62,1,1,0.61,62,0,0,1,0,0,0,1,0
43432,29190199,44,30,0,0.0,90,0,1,0,0,0,0,1,0
43433,29190504,150,3,2,0.71,3,0,0,1,0,0,1,0,0
43434,29191564,150,3,4,2.0,61,0,0,1,0,0,1,0,0
43435,29191862,150,2,7,2.0,49,0,0,1,0,0,0,1,0
43436,29192462,110,1,25,7.14,58,0,1,0,0,0,1,0,0
43437,29202087,199,2,9,4.22,0,0,1,0,0,0,1,0,0
43438,29202539,79,1,0,0.0,365,0,0,0,1,0,0,1,0
43439,29203845,180,5,7,2.31,128,0,1,0,0,0,1,0,0
43440,29204717,189,7,1,1.0,89,0,0,1,0,0,1,0,0
43441,29205817,80,2,5,1.44,143,0,0,1,0,0,0,1,0
43442,29206093,157,30,0,0.0,209,0,1,0,0,0,1,0,0
43443,29206367,250,3,0,0.0,365,0,1,0,0,0,1,0,0
43444,29206535,75,3,4,1.4,365,0,1,0,0,0,0,1,0
43445,29209379,50,30,1,0.47,120,0,1,0,0,0,0,1,0
43446,29209396,50,1,16,5.65,231,0,1,0,0,0,0,1,0
43447,29210073,250,2,1,0.54,37,0,0,1,0,0,1,0,0
43448,29210330,170,30,0,0.0,355,0,0,1,0,0,1,0,0
43449,29210575,75,2,7,1.91,326,0,1,0,0,0,0,1,0
43450,29210994,45,30,1,0.41,92,0,1,0,0,0,0,1,0
43451,29212098,350,3,1,0.94,14,0,0,1,0,0,1,0,0
43452,29212515,131,30,0,0.0,365,0,0,1,0,0,1,0,0
43453,29212676,194,1,0,0.0,89,0,0,1,0,0,1,0,0
43454,29212737,49,1,23,6.16,83,0,0,0,1,0,0,1,0
43455,29213095,40,30,0,0.0,153,0,1,0,0,0,0,1,0
43456,29213401,35,1,9,2.37,86,0,0,0,1,0,0,1,0
43457,29213886,86,28,1,0.57,328,0,1,0,0,0,1,0,0
43458,29214421,70,2,3,0.93,0,0,1,0,0,0,0,1,0
43459,29214672,130,4,0,0.0,0,0,1,0,0,0,1,0,0
43460,29214903,130,1,3,0.8,0,0,0,1,0,0,0,1,0
43461,29215351,115,4,7,2.12,51,0,1,0,0,0,1,0,0
43462,29215523,92,1,11,3.37,81,0,0,1,0,0,0,1,0
43463,29215529,199,2,0,0.0,336,0,0,1,0,0,1,0,0
43464,29215541,150,4,1,0.3,365,0,0,0,1,0,1,0,0
43465,29215600,45,3,1,0.28,32,0,1,0,0,0,0,1,0
43466,29216296,59,1,7,2.02,178,0,0,0,1,0,0,1,0
43467,29216706,150,1,16,5.65,81,0,0,0,1,0,1,0,0
43468,29216716,55,5,2,1.4,161,0,1,0,0,0,0,1,0
43469,29216813,80,1,5,1.72,6,0,0,1,0,0,0,1,0
43470,29217026,70,1,9,2.41,365,0,1,0,0,0,0,1,0
43471,29217721,89,2,7,2.08,253,0,1,0,0,0,1,0,0
43472,29218595,60,1,6,1.58,30,0,1,0,0,0,0,1,0
43473,29218719,55,1,12,3.79,40,0,1,0,0,0,0,1,0
43474,29219456,65,2,3,1.29,339,0,1,0,0,0,0,1,0
43475,29219884,150,2,7,2.14,294,0,1,0,0,0,1,0,0
43476,29220176,85,1,18,5.19,59,0,0,1,0,0,0,1,0
43477,29220410,80,1,9,2.81,63,0,0,1,0,0,0,1,0
43478,29220437,90,3,6,2.0,180,0,1,0,0,0,1,0,0
43479,29221565,66,2,2,0.66,89,0,1,0,0,0,0,1,0
43480,29222825,100,2,1,0.33,55,0,0,1,0,0,0,1,0
43481,29223697,88,3,0,0.0,2,0,1,0,0,0,1,0,0
43482,29225254,221,30,1,1.0,30,0,0,1,0,0,1,0,0
43483,29225417,236,30,0,0.0,363,0,0,1,0,0,1,0,0
43484,29227134,109,1,0,0.0,179,0,1,0,0,0,0,1,0
43485,29227282,70,3,13,3.58,340,0,0,0,1,0,0,1,0
43486,29227369,250,1,2,0.61,0,0,0,1,0,0,1,0,0
43487,29228196,90,1,8,3.29,178,0,1,0,0,0,1,0,0
43488,29228604,280,4,14,4.04,175,0,0,1,0,0,1,0,0
43489,29229525,98,5,0,0.0,277,0,1,0,0,0,0,1,0
43490,29230227,185,2,2,0.62,0,0,1,0,0,0,1,0,0
43491,29230390,250,1,0,0.0,365,0,0,1,0,0,1,0,0
43492,29231263,120,5,0,0.0,359,0,1,0,0,0,0,1,0
43493,29231290,159,5,1,0.91,35,0,0,1,0,0,1,0,0
43494,29231785,23,10,0,0.0,361,0,1,0,0,0,0,0,1
43495,29231876,100,2,14,4.16,339,0,1,0,0,0,1,0,0
43496,29231943,175,3,2,0.58,74,0,0,1,0,0,0,1,0
43497,29232472,100,2,0,0.0,365,0,0,1,0,0,0,0,1
43498,29232638,200,2,1,0.61,365,0,1,0,0,0,1,0,0
43499,29232662,240,3,4,1.48,84,0,0,1,0,0,1,0,0
43500,29232781,46,2,13,3.71,98,0,1,0,0,0,0,1,0
43501,29233046,49,1,28,8.48,175,0,0,0,1,0,0,1,0
43502,29233145,150,1,1,0.3,365,0,0,1,0,0,0,1,0
43503,29233391,30,7,3,0.9,350,1,0,0,0,0,0,0,1
43504,29233568,50,1,7,2.0,53,0,0,0,1,0,0,0,1
43505,29233640,119,1,14,3.82,291,0,1,0,0,0,1,0,0
43506,29233981,125,1,3,0.92,71,0,1,0,0,0,1,0,0
43507,29233988,55,25,0,0.0,365,0,0,0,1,0,0,1,0
43508,29234201,35,1,1,0.31,0,0,0,0,1,0,0,1,0
43509,29234766,140,2,6,2.9,292,0,1,0,0,0,1,0,0
43510,29236294,250,1,2,0.61,172,0,0,1,0,0,1,0,0
43511,29236709,100,2,5,1.4,332,0,1,0,0,0,1,0,0
43512,29237220,600,3,7,2.28,0,0,0,1,0,0,1,0,0
43513,29237497,995,1,3,1.17,365,0,0,1,0,0,1,0,0
43514,29237561,145,4,4,1.62,0,0,0,1,0,0,1,0,0
43515,29237692,45,1,3,0.84,71,0,1,0,0,0,0,1,0
43516,29237780,229,3,9,2.67,38,0,0,1,0,0,1,0,0
43517,29237852,25,2,2,0.57,179,0,0,0,1,0,0,1,0
43518,29238200,1299,2,3,1.43,0,0,0,1,0,0,1,0,0
43519,29238286,150,3,4,1.21,0,0,1,0,0,0,1,0,0
43520,29238311,167,28,0,0.0,83,0,0,1,0,0,1,0,0
43521,29238785,135,3,8,2.14,0,0,0,1,0,0,1,0,0
43522,29238966,180,2,9,2.62,211,0,0,1,0,0,1,0,0
43523,29239300,225,5,1,0.58,89,0,0,1,0,0,1,0,0
43524,29239763,189,3,12,3.19,221,0,1,0,0,0,1,0,0
43525,29239921,205,1,0,0.0,365,0,0,1,0,0,1,0,0
43526,29240070,370,4,0,0.0,89,0,0,1,0,0,0,1,0
43527,29240703,259,2,7,2.28,153,0,0,0,1,0,1,0,0
43528,29241662,90,1,4,1.15,0,0,0,1,0,0,0,1,0
43529,29241788,101,1,11,3.33,88,0,0,1,0,0,1,0,0
43530,29241858,35,1,2,0.73,365,0,1,0,0,0,0,0,1
43531,29242067,150,1,14,3.96,1,0,0,1,0,0,0,1,0
43532,29242098,165,1,3,0.93,0,0,0,1,0,0,0,1,0
43533,29242305,195,1,5,1.47,2,0,0,1,0,0,1,0,0
43534,29242564,65,2,7,2.23,44,0,0,0,1,0,0,1,0
43535,29242599,500,5,1,0.94,100,0,0,1,0,0,1,0,0
43536,29243359,95,1,1,0.29,365,0,0,1,0,0,0,0,1
43537,29243499,60,6,4,1.94,109,0,1,0,0,0,0,1,0
43538,29245139,50,1,0,0.0,89,0,0,1,0,0,0,1,0
43539,29245492,59,6,7,2.69,98,0,1,0,0,0,0,1,0
43540,29251082,50,1,2,0.57,55,0,1,0,0,0,0,1,0
43541,29252170,275,1,2,1.05,365,0,0,1,0,0,1,0,0
43542,29252345,240,2,1,0.91,337,0,0,1,0,0,1,0,0
43543,29253322,30,2,4,1.09,164,0,0,0,1,0,0,1,0
43544,29254324,140,3,6,1.86,102,0,0,0,1,0,1,0,0
43545,29254887,110,2,0,0.0,1,0,1,0,0,0,0,1,0
43546,29255105,55,2,5,1.47,0,0,0,1,0,0,0,1,0
43547,29255171,131,3,7,2.16,216,0,0,0,1,0,1,0,0
43548,29255501,125,5,1,0.46,12,0,1,0,0,0,1,0,0
43549,29255502,120,2,0,0.0,338,0,1,0,0,0,0,1,0
43550,29256229,200,2,1,0.94,336,0,1,0,0,0,1,0,0
43551,29256706,175,2,0,0.0,365,0,1,0,0,0,0,1,0
43552,29256787,121,3,0,0.0,179,0,1,0,0,0,1,0,0
43553,29256968,89,1,1,0.37,0,0,0,1,0,0,0,1,0
43554,29257186,59,5,2,0.94,31,0,1,0,0,0,0,1,0
43555,29257345,160,5,1,0.28,173,0,1,0,0,0,1,0,0
43556,29257501,200,30,1,0.64,273,0,0,1,0,0,1,0,0
43557,29258787,195,3,10,3.3,35,0,0,1,0,0,1,0,0
43558,29258975,55,1,6,1.7,180,0,1,0,0,0,0,1,0
43559,29259313,180,1,1,0.39,50,0,0,1,0,0,0,1,0
43560,29259463,90,15,2,0.94,41,0,1,0,0,0,1,0,0
43561,29259580,250,1,11,3.17,4,0,0,1,0,0,1,0,0
43562,29260051,90,4,6,1.96,151,0,1,0,0,0,1,0,0
43563,29260109,400,3,8,2.82,176,0,0,1,0,0,1,0,0
43564,29260361,525,4,7,1.91,310,0,0,1,0,0,1,0,0
43565,29261098,152,3,6,1.84,114,0,0,1,0,0,0,1,0
43566,29261131,125,60,0,0.0,83,0,0,1,0,0,1,0,0
43567,29261640,100,3,3,0.94,87,0,0,1,0,0,0,1,0
43568,29261656,60,1,5,1.95,71,0,0,0,0,1,0,1,0
43569,29262026,129,1,2,0.76,362,0,0,1,0,0,0,1,0
43570,29262039,100,2,8,3.12,122,0,0,0,1,0,1,0,0
43571,29262635,149,2,32,9.8,159,0,1,0,0,0,1,0,0
